"Well","Sample","Weight","Replicate","Time","Hour","PCheck","Plate","fileName","values","MatchValue","CtrlVal","ABStrt_ABSctr","AbsFreshWeight","Genotype","Range","Site"
"B07","W0515",0.0257,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0641,"W0515.4hr",0.0441,0.02,0.778210116731518,"NARc3-05","Native","NAR"
"B08","W0515",0.0257,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0649,"W0515.4hr",0.0441,0.0208,0.809338521400778,"NARc3-05","Native","NAR"
"B09","W0515",0.0257,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0658,"W0515.4hr",0.0441,0.0217,0.844357976653696,"NARc3-05","Native","NAR"
"B10","W0124",0.0433,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0683,"W0124.4hr",0.0446,0.0237,0.547344110854503,"NARc3-02","Native","NAR"
"B11","W0124",0.0433,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0704,"W0124.4hr",0.0446,0.0258,0.595842956120093,"NARc3-02","Native","NAR"
"B12","W0124",0.0433,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0716,"W0124.4hr",0.0446,0.027,0.623556581986143,"NARc3-02","Native","NAR"
"C01","W0516",0.0389,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0552,"W0516.4hr",0.0469,0.0083,0.213367609254499,"DEB31","Native","DEB"
"C02","W0516",0.0389,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0555,"W0516.4hr",0.0469,0.0086,0.22107969151671,"DEB31","Native","DEB"
"C03","W0516",0.0389,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0569,"W0516.4hr",0.0469,0.01,0.25706940874036,"DEB31","Native","DEB"
"C04","W0127",0.0198,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0787,"W0127.4hr",0.0443,0.0344,1.73737373737374,"LDSc3-07","Native","LDS"
"C05","W0127",0.0198,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0781,"W0127.4hr",0.0443,0.0338,1.70707070707071,"LDSc3-07","Native","LDS"
"C06","W0127",0.0198,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.079,"W0127.4hr",0.0443,0.0347,1.75252525252525,"LDSc3-07","Native","LDS"
"C07","W0128",0.0534,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0988,"W0128.4hr",0.0463,0.0525,0.98314606741573,"SAN20-05","Native","SAN"
"C08","W0128",0.0534,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0958,"W0128.4hr",0.0463,0.0495,0.926966292134831,"SAN20-05","Native","SAN"
"C09","W0128",0.0534,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0977,"W0128.4hr",0.0463,0.0514,0.962546816479401,"SAN20-05","Native","SAN"
"C10","W0517",0.0373,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0588,"W0517.4hr",0.0863,-0.0275,-0.737265415549598,"ARC29-01","Invasive","ARC"
"C11","W0517",0.0373,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0622,"W0517.4hr",0.0863,-0.0241,-0.646112600536193,"ARC29-01","Invasive","ARC"
"C12","W0517",0.0373,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0613,"W0517.4hr",0.0863,-0.025,-0.670241286863271,"ARC29-01","Invasive","ARC"
"D01","W0518",0.0167,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0542,"W0518.4hr",0.0433,0.0109,0.652694610778443,"MUSs2-05","Native","MUS"
"D02","W0518",0.0167,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0558,"W0518.4hr",0.0433,0.0125,0.748502994011976,"MUSs2-05","Native","MUS"
"D03","W0518",0.0167,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0561,"W0518.4hr",0.0433,0.0128,0.766467065868263,"MUSs2-05","Native","MUS"
"D04","W0130",0.0369,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0767,"W0130.4hr",0.043,0.0337,0.913279132791328,"ARC26","Invasive","ARC"
"D05","W0130",0.0369,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0726,"W0130.4hr",0.043,0.0296,0.802168021680217,"ARC26","Invasive","ARC"
"D06","W0130",0.0369,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0765,"W0130.4hr",0.043,0.0335,0.907859078590786,"ARC26","Invasive","ARC"
"D07","W0132",0.0276,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0739,"W0132.4hr",0.0459,0.028,1.01449275362319,"CDCc2-04","Native","CDC"
"D08","W0132",0.0276,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0752,"W0132.4hr",0.0459,0.0293,1.06159420289855,"CDCc2-04","Native","CDC"
"D09","W0132",0.0276,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.076,"W0132.4hr",0.0459,0.0301,1.09057971014493,"CDCc2-04","Native","CDC"
"D10","W0520",0.0381,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0701,"W0520.4hr",0.0454,0.0247,0.648293963254593,"PI458758","Invasive","Chi"
"D11","W0520",0.0381,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0706,"W0520.4hr",0.0454,0.0252,0.661417322834645,"PI458758","Invasive","Chi"
"D12","W0520",0.0381,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0687,"W0520.4hr",0.0454,0.0233,0.611548556430446,"PI458758","Invasive","Chi"
"E01","W0134",0.0539,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0828,"W0134.4hr",0.0454,0.0374,0.693877551020408,"NARc2-01","Native","NAR"
"E02","W0134",0.0539,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0837,"W0134.4hr",0.0454,0.0383,0.710575139146568,"NARc2-01","Native","NAR"
"E03","W0134",0.0539,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0833,"W0134.4hr",0.0454,0.0379,0.703153988868275,"NARc2-01","Native","NAR"
"E04","W0135",0.0378,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0824,"W0135.4hr",0.0442,0.0382,1.01058201058201,"HUE19","Native","HUE"
"E05","W0135",0.0378,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.083,"W0135.4hr",0.0442,0.0388,1.02645502645503,"HUE19","Native","HUE"
"E06","W0135",0.0378,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0813,"W0135.4hr",0.0442,0.0371,0.981481481481481,"HUE19","Native","HUE"
"E07","W0522",0.0373,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0769,"W0522.4hr",0.0441,0.0328,0.879356568364611,"W65319","Native","Gre"
"E08","W0522",0.0373,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0765,"W0522.4hr",0.0441,0.0324,0.868632707774799,"W65319","Native","Gre"
"E09","W0522",0.0373,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0701,"W0522.4hr",0.0441,0.026,0.697050938337802,"W65319","Native","Gre"
"E10","W0137",0.0553,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0739,"W0137.4hr",0.045,0.0289,0.522603978300181,"FUSF5","Native","FUS"
"E11","W0137",0.0553,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0808,"W0137.4hr",0.045,0.0358,0.647377938517179,"FUSF5","Native","FUS"
"E12","W0137",0.0553,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0823,"W0137.4hr",0.045,0.0373,0.674502712477396,"FUSF5","Native","FUS"
"F01","W0138",0.0282,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0797,"W0138.4hr",0.0462,0.0335,1.18794326241135,"LDSc3-04","Native","LDS"
"F02","W0138",0.0282,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0807,"W0138.4hr",0.0462,0.0345,1.22340425531915,"LDSc3-04","Native","LDS"
"F03","W0138",0.0282,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0875,"W0138.4hr",0.0462,0.0413,1.4645390070922,"LDSc3-04","Native","LDS"
"F04","W0600",0.0261,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0733,"W0600.4hr",0.0411,0.0322,1.23371647509579,"NARc3-03","Native","NAR"
"F05","W0600",0.0261,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0738,"W0600.4hr",0.0411,0.0327,1.25287356321839,"NARc3-03","Native","NAR"
"F06","W0600",0.0261,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0728,"W0600.4hr",0.0411,0.0317,1.21455938697318,"NARc3-03","Native","NAR"
"F07","W0140",0.0674,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0979,"W0140.4hr",0.0459,0.052,0.771513353115727,"HIG10-02","Native","HIG"
"F08","W0140",0.0674,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0989,"W0140.4hr",0.0459,0.053,0.786350148367952,"HIG10-02","Native","HIG"
"F09","W0140",0.0674,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0985,"W0140.4hr",0.0459,0.0526,0.780415430267062,"HIG10-02","Native","HIG"
"F10","W0601",0.0376,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0591,"W0601.4hr",0.0384,0.0207,0.550531914893617,"DEB28-03","Native","DEB"
"F11","W0601",0.0376,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0595,"W0601.4hr",0.0384,0.0211,0.561170212765957,"DEB28-03","Native","DEB"
"F12","W0601",0.0376,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0596,"W0601.4hr",0.0384,0.0212,0.563829787234043,"DEB28-03","Native","DEB"
"G01","W0142",0.0289,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0775,"W0142.4hr",0.0437,0.0338,1.16955017301038,"CAM20","Native","CAM"
"G02","W0142",0.0289,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0762,"W0142.4hr",0.0437,0.0325,1.12456747404844,"CAM20","Native","CAM"
"G03","W0142",0.0289,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0779,"W0142.4hr",0.0437,0.0342,1.18339100346021,"CAM20","Native","CAM"
"G04","W0603",0.0177,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0665,"W0603.4hr",0.0431,0.0234,1.32203389830508,"ARC27","Invasive","ARC"
"G05","W0603",0.0177,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0665,"W0603.4hr",0.0431,0.0234,1.32203389830508,"ARC27","Invasive","ARC"
"G06","W0603",0.0177,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0635,"W0603.4hr",0.0431,0.0204,1.15254237288136,"ARC27","Invasive","ARC"
"G07","W0143",0.0349,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0793,"W0143.4hr",0.0445,0.0348,0.997134670487106,"PI368951","Invasive","Chile3"
"G08","W0143",0.0349,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0738,"W0143.4hr",0.0445,0.0293,0.839541547277937,"PI368951","Invasive","Chile3"
"G09","W0143",0.0349,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0739,"W0143.4hr",0.0445,0.0294,0.842406876790831,"PI368951","Invasive","Chile3"
"G10","W0144",0.0309,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0721,"W0144.4hr",0.0439,0.0282,0.912621359223301,"AZN19","Native","AZN"
"G11","W0144",0.0309,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0739,"W0144.4hr",0.0439,0.03,0.970873786407767,"AZN19","Native","AZN"
"G12","W0144",0.0309,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0897,"W0144.4hr",0.0439,0.0458,1.48220064724919,"AZN19","Native","AZN"
"H01","W0604",0.0201,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0667,"W0604.4hr",0.0441,0.0226,1.12437810945274,"MUSs2-02","Native","MUS"
"H02","W0604",0.0201,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0665,"W0604.4hr",0.0441,0.0224,1.11442786069652,"MUSs2-02","Native","MUS"
"H03","W0604",0.0201,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0689,"W0604.4hr",0.0441,0.0248,1.23383084577114,"MUSs2-02","Native","MUS"
"H04","W0145",0.0228,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0976,"W0145.4hr",0.0441,0.0535,2.34649122807018,"SAN20-03","Native","SAN"
"H05","W0145",0.0228,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0962,"W0145.4hr",0.0441,0.0521,2.28508771929825,"SAN20-03","Native","SAN"
"H06","W0145",0.0228,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0964,"W0145.4hr",0.0441,0.0523,2.29385964912281,"SAN20-03","Native","SAN"
"H07","W0605",0.024,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0641,"W0605.4hr",0.0443,0.0198,0.825,"LDSc3-09","Native","LDS"
"H08","W0605",0.024,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0652,"W0605.4hr",0.0443,0.0209,0.870833333333333,"LDSc3-09","Native","LDS"
"H09","W0605",0.024,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.063,"W0605.4hr",0.0443,0.0187,0.779166666666667,"LDSc3-09","Native","LDS"
"H10","W0146",0.024,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0824,"W0146.4hr",0.042,0.0404,1.68333333333333,"ARC25-01","Invasive","ARC"
"H11","W0146",0.024,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0818,"W0146.4hr",0.042,0.0398,1.65833333333333,"ARC25-01","Invasive","ARC"
"H12","W0146",0.024,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0811,"W0146.4hr",0.042,0.0391,1.62916666666667,"ARC25-01","Invasive","ARC"
"A01","W0606",0.0344,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0668,"W0606.4hr",0.0447,0.0221,0.642441860465116,"LIS21","Native","LIS"
"A02","W0606",0.0344,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0665,"W0606.4hr",0.0447,0.0218,0.633720930232558,"LIS21","Native","LIS"
"A03","W0606",0.0344,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0682,"W0606.4hr",0.0447,0.0235,0.683139534883721,"LIS21","Native","LIS"
"A04","W0148",0.0201,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0689,"W0148.4hr",0.0442,0.0247,1.22885572139303,"W64614","Native","Leb2"
"A05","W0148",0.0201,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0682,"W0148.4hr",0.0442,0.024,1.19402985074627,"W64614","Native","Leb2"
"A06","W0148",0.0201,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0702,"W0148.4hr",0.0442,0.026,1.29353233830846,"W64614","Native","Leb2"
"A07","W0149",0.0215,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0742,"W0149.4hr",0.041,0.0332,1.54418604651163,"CRG20","Native","CRG"
"A08","W0149",0.0215,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0756,"W0149.4hr",0.041,0.0346,1.6093023255814,"CRG20","Native","CRG"
"A09","W0149",0.0215,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0738,"W0149.4hr",0.041,0.0328,1.52558139534884,"CRG20","Native","CRG"
"A10","W0607",0.0307,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0621,"W0607.4hr",0.0455,0.0166,0.54071661237785,"MEL30","Invasive","MEL"
"A11","W0607",0.0307,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0623,"W0607.4hr",0.0455,0.0168,0.547231270358306,"MEL30","Invasive","MEL"
"A12","W0607",0.0307,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0599,"W0607.4hr",0.0455,0.0144,0.469055374592834,"MEL30","Invasive","MEL"
"B01","W0608",0.0213,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0734,"W0608.4hr",0.0445,0.0289,1.35680751173709,"PI368959","Invasive","Chile"
"B02","W0608",0.0213,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.069,"W0608.4hr",0.0445,0.0245,1.15023474178404,"PI368959","Invasive","Chile"
"B03","W0608",0.0213,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0696,"W0608.4hr",0.0445,0.0251,1.17840375586854,"PI368959","Invasive","Chile"
"B04","W0152",0.0179,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0786,"W0152.4hr",0.046,0.0326,1.82122905027933,"DEB27","Native","DEB"
"B05","W0152",0.0179,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0768,"W0152.4hr",0.046,0.0308,1.72067039106145,"DEB27","Native","DEB"
"B06","W0152",0.0179,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0772,"W0152.4hr",0.046,0.0312,1.74301675977654,"DEB27","Native","DEB"
"B07","W0153",0.01,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0847,"W0153.4hr",0.0455,0.0392,3.92,"DCR19","Invasive","DCR"
"B08","W0153",0.01,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0834,"W0153.4hr",0.0455,0.0379,3.79,"DCR19","Invasive","DCR"
"B09","W0153",0.01,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0826,"W0153.4hr",0.0455,0.0371,3.71,"DCR19","Invasive","DCR"
"B10","W0609",0.0336,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0757,"W0609.4hr",0.0448,0.0309,0.919642857142857,"CDCc2-04","Native","CDC"
"B11","W0609",0.0336,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0741,"W0609.4hr",0.0448,0.0293,0.87202380952381,"CDCc2-04","Native","CDC"
"B12","W0609",0.0336,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0742,"W0609.4hr",0.0448,0.0294,0.875,"CDCc2-04","Native","CDC"
"C01","W0154",0.0043,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0728,"W0154.4hr",0.0442,0.0286,6.65116279069767,"LIS18","Native","LIS"
"C02","W0154",0.0043,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0761,"W0154.4hr",0.0442,0.0319,7.41860465116279,"LIS18","Native","LIS"
"C03","W0154",0.0043,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0759,"W0154.4hr",0.0442,0.0317,7.37209302325581,"LIS18","Native","LIS"
"C04","W0610",0.0105,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0725,"W0610.4hr",0.0449,0.0276,2.62857142857143,"BHI33-22","Invasive","BHI"
"C05","W0610",0.0105,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0719,"W0610.4hr",0.0449,0.027,2.57142857142857,"BHI33-22","Invasive","BHI"
"C06","W0610",0.0105,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0718,"W0610.4hr",0.0449,0.0269,2.56190476190476,"BHI33-22","Invasive","BHI"
"C07","W0155",0.0298,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0821,"W0155.4hr",0.0457,0.0364,1.22147651006711,"MLR20","Invasive","MLR"
"C08","W0155",0.0298,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0841,"W0155.4hr",0.0457,0.0384,1.28859060402685,"MLR20","Invasive","MLR"
"C09","W0155",0.0298,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0808,"W0155.4hr",0.0457,0.0351,1.17785234899329,"MLR20","Invasive","MLR"
"C10","W0156",0.0248,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.074,"W0156.4hr",0.0419,0.0321,1.29435483870968,"BHI33-19","Invasive","BHI"
"C11","W0156",0.0248,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0735,"W0156.4hr",0.0419,0.0316,1.2741935483871,"BHI33-19","Invasive","BHI"
"C12","W0156",0.0248,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0705,"W0156.4hr",0.0419,0.0286,1.15322580645161,"BHI33-19","Invasive","BHI"
"D01","W0611",0.012,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0744,"W0611.4hr",0.0443,0.0301,2.50833333333333,"SAN27-01","Native","SAN"
"D02","W0611",0.012,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0775,"W0611.4hr",0.0443,0.0332,2.76666666666667,"SAN27-01","Native","SAN"
"D03","W0611",0.012,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0734,"W0611.4hr",0.0443,0.0291,2.425,"SAN27-01","Native","SAN"
"D04","W0157",0.0314,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.098,"W0157.4hr",0.0464,0.0516,1.64331210191083,"MUSs1-15","Native","MUS"
"D05","W0157",0.0314,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.1445,"W0157.4hr",0.0464,0.0981,3.12420382165605,"MUSs1-15","Native","MUS"
"D06","W0157",0.0314,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0975,"W0157.4hr",0.0464,0.0511,1.62738853503185,"MUSs1-15","Native","MUS"
"D07","W0613",0.0305,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0814,"W0613.4hr",0.0453,0.0361,1.18360655737705,"HIG12-01","Native","HIG"
"D08","W0613",0.0305,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0793,"W0613.4hr",0.0453,0.034,1.11475409836066,"HIG12-01","Native","HIG"
"D09","W0613",0.0305,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.083,"W0613.4hr",0.0453,0.0377,1.23606557377049,"HIG12-01","Native","HIG"
"D10","W0158",0.0231,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0905,"W0158.4hr",0.0448,0.0457,1.97835497835498,"SAN28-01","Native","SAN"
"D11","W0158",0.0231,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.093,"W0158.4hr",0.0448,0.0482,2.08658008658009,"SAN28-01","Native","SAN"
"D12","W0158",0.0231,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0918,"W0158.4hr",0.0448,0.047,2.03463203463204,"SAN28-01","Native","SAN"
"E01","W0160",0.0073,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.063,"W0160.4hr",0.0449,0.0181,2.47945205479452,"PI404356","Invasive","Brazil"
"E02","W0160",0.0073,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0635,"W0160.4hr",0.0449,0.0186,2.54794520547945,"PI404356","Invasive","Brazil"
"E03","W0160",0.0073,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0621,"W0160.4hr",0.0449,0.0172,2.35616438356164,"PI404356","Invasive","Brazil"
"E04","W0747",0.0084,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0623,"W0747.4hr",0.0453,0.017,2.02380952380952,"CRG18","Native","CRG"
"E05","W0747",0.0084,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0664,"W0747.4hr",0.0453,0.0211,2.51190476190476,"CRG18","Native","CRG"
"E06","W0747",0.0084,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0638,"W0747.4hr",0.0453,0.0185,2.20238095238095,"CRG18","Native","CRG"
"E07","W0161",0.0422,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0733,"W0161.4hr",0.0457,0.0276,0.654028436018957,"LDSc3-10","Native","LDS"
"E08","W0161",0.0422,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0742,"W0161.4hr",0.0457,0.0285,0.675355450236967,"LDSc3-10","Native","LDS"
"E09","W0161",0.0422,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0683,"W0161.4hr",0.0457,0.0226,0.535545023696682,"LDSc3-10","Native","LDS"
"E10","W0162",0.0155,1,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0652,"W0162.4hr",0.0432,0.022,1.41935483870968,"DEB28-04","Native","DEB"
"E11","W0162",0.0155,2,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0614,"W0162.4hr",0.0432,0.0182,1.1741935483871,"DEB28-04","Native","DEB"
"E12","W0162",0.0155,3,4,"4hr","Plate3.csv","Plate3","PPO_4hr_plate3_7-21-17",0.0598,"W0162.4hr",0.0432,0.0166,1.07096774193548,"DEB28-04","Native","DEB"
