"Well","Sample","Weight","Replicate","Time","Hour","PCheck","Plate","fileName","values","MatchValue","CtrlVal","ABStrt_ABSctr","AbsFreshWeight","Genotype","Range","Site"
"E04","W0135",0.0378,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0401,"W0135.4hr",0.0417,-0.0016,-0.0423280423280424,"HUE19","Native","HUE"
"E05","W0135",0.0378,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0403,"W0135.4hr",0.0417,-0.0014,-0.037037037037037,"HUE19","Native","HUE"
"E06","W0135",0.0378,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0395,"W0135.4hr",0.0417,-0.0022,-0.0582010582010582,"HUE19","Native","HUE"
"E07","W0522",0.0373,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0396,"W0522.4hr",0.0405,-0.000899999999999998,-0.0241286863270777,"W65319","Native","Gre"
"E08","W0522",0.0373,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0399,"W0522.4hr",0.0405,-0.000600000000000003,-0.0160857908847186,"W65319","Native","Gre"
"E09","W0522",0.0373,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0404,"W0522.4hr",0.0405,-0.000100000000000003,-0.00268096514745316,"W65319","Native","Gre"
"E10","W0137",0.0553,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0407,"W0137.4hr",0.0413,-0.000600000000000003,-0.0108499095840869,"FUSF5","Native","FUS"
"E11","W0137",0.0553,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0401,"W0137.4hr",0.0413,-0.00120000000000001,-0.0216998191681737,"FUSF5","Native","FUS"
"E12","W0137",0.0553,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.042,"W0137.4hr",0.0413,0.000699999999999999,0.0126582278481013,"FUSF5","Native","FUS"
"F01","W0138",0.0282,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0393,"W0138.4hr",0.0404,-0.0011,-0.0390070921985815,"LDSc3-04","Native","LDS"
"F02","W0138",0.0282,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0394,"W0138.4hr",0.0404,-0.001,-0.0354609929078014,"LDSc3-04","Native","LDS"
"F03","W0138",0.0282,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0404,"W0138.4hr",0.0404,0,0,"LDSc3-04","Native","LDS"
"F04","W0600",0.0261,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0403,"W0600.4hr",0.0398,5e-04,0.0191570881226054,"NARc3-03","Native","NAR"
"F05","W0600",0.0261,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0397,"W0600.4hr",0.0398,-0.000100000000000003,-0.00383141762452118,"NARc3-03","Native","NAR"
"F06","W0600",0.0261,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.04,"W0600.4hr",0.0398,0.000199999999999999,0.0076628352490421,"NARc3-03","Native","NAR"
"F07","W0140",0.0674,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0402,"W0140.4hr",0.0404,-0.000199999999999999,-0.00296735905044509,"HIG10-02","Native","HIG"
"F08","W0140",0.0674,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0399,"W0140.4hr",0.0404,-5e-04,-0.00741839762611277,"HIG10-02","Native","HIG"
"F09","W0140",0.0674,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0417,"W0140.4hr",0.0404,0.0013,0.0192878338278932,"HIG10-02","Native","HIG"
"F10","W0601",0.0376,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0401,"W0601.4hr",0.0397,0.000399999999999998,0.0106382978723404,"DEB28-03","Native","DEB"
"F11","W0601",0.0376,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0423,"W0601.4hr",0.0397,0.0026,0.0691489361702127,"DEB28-03","Native","DEB"
"F12","W0601",0.0376,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0414,"W0601.4hr",0.0397,0.0017,0.0452127659574468,"DEB28-03","Native","DEB"
"G01","W0142",0.0289,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0405,"W0142.4hr",0.0398,0.000699999999999999,0.0242214532871972,"CAM20","Native","CAM"
"G02","W0142",0.0289,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0392,"W0142.4hr",0.0398,-0.000600000000000003,-0.0207612456747406,"CAM20","Native","CAM"
"G03","W0142",0.0289,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0398,"W0142.4hr",0.0398,0,0,"CAM20","Native","CAM"
"G04","W0603",0.0177,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0397,"W0603.4hr",0.0395,0.000199999999999999,0.0112994350282485,"ARC27","Invasive","ARC"
"G05","W0603",0.0177,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0397,"W0603.4hr",0.0395,0.000199999999999999,0.0112994350282485,"ARC27","Invasive","ARC"
"G06","W0603",0.0177,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0404,"W0603.4hr",0.0395,0.000899999999999998,0.0508474576271185,"ARC27","Invasive","ARC"
"G07","W0143",0.0349,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0399,"W0143.4hr",0.0475,-0.0076,-0.217765042979943,"PI368951","Invasive","Chile3"
"G08","W0143",0.0349,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0407,"W0143.4hr",0.0475,-0.0068,-0.194842406876791,"PI368951","Invasive","Chile3"
"G09","W0143",0.0349,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0399,"W0143.4hr",0.0475,-0.0076,-0.217765042979943,"PI368951","Invasive","Chile3"
"G10","W0144",0.0309,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0398,"W0144.4hr",0.0397,0.000100000000000003,0.00323624595469265,"AZN19","Native","AZN"
"G11","W0144",0.0309,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0397,"W0144.4hr",0.0397,0,0,"AZN19","Native","AZN"
"G12","W0144",0.0309,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0408,"W0144.4hr",0.0397,0.0011,0.0355987055016182,"AZN19","Native","AZN"
"H01","W0604",0.0201,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0394,"W0604.4hr",0.0426,-0.0032,-0.159203980099503,"MUSs2-02","Native","MUS"
"H02","W0604",0.0201,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0503,"W0604.4hr",0.0426,0.0077,0.383084577114428,"MUSs2-02","Native","MUS"
"H03","W0604",0.0201,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.04,"W0604.4hr",0.0426,-0.0026,-0.129353233830846,"MUSs2-02","Native","MUS"
"H04","W0145",0.0228,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0405,"W0145.4hr",0.0408,-0.000300000000000002,-0.0131578947368422,"SAN20-03","Native","SAN"
"H05","W0145",0.0228,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.04,"W0145.4hr",0.0408,-0.000800000000000002,-0.0350877192982457,"SAN20-03","Native","SAN"
"H06","W0145",0.0228,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0403,"W0145.4hr",0.0408,-5e-04,-0.0219298245614035,"SAN20-03","Native","SAN"
"H07","W0605",0.024,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0404,"W0605.4hr",0.0396,0.000799999999999995,0.0333333333333331,"LDSc3-09","Native","LDS"
"H08","W0605",0.024,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0404,"W0605.4hr",0.0396,0.000799999999999995,0.0333333333333331,"LDSc3-09","Native","LDS"
"H09","W0605",0.024,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0404,"W0605.4hr",0.0396,0.000799999999999995,0.0333333333333331,"LDSc3-09","Native","LDS"
"H10","W0146",0.024,1,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0414,"W0146.4hr",0.0405,0.000899999999999998,0.0374999999999999,"ARC25-01","Invasive","ARC"
"H11","W0146",0.024,2,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0407,"W0146.4hr",0.0405,0.000199999999999999,0.00833333333333328,"ARC25-01","Invasive","ARC"
"H12","W0146",0.024,3,4,"4hr","Plate2.csv","Plate2","2POD_4hr_Plate2",0.0413,"W0146.4hr",0.0405,0.000800000000000002,0.0333333333333334,"ARC25-01","Invasive","ARC"
"A01","W0606",0.0344,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.04,"W0606.4hr",0.0394,0.000600000000000003,0.0174418604651164,"LIS21","Native","LIS"
"A02","W0606",0.0344,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.04,"W0606.4hr",0.0394,0.000600000000000003,0.0174418604651164,"LIS21","Native","LIS"
"A03","W0606",0.0344,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0402,"W0606.4hr",0.0394,0.000800000000000002,0.0232558139534884,"LIS21","Native","LIS"
"A04","W0148",0.0201,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0399,"W0148.4hr",0.0408,-0.000900000000000005,-0.0447761194029853,"W64614","Native","Leb2"
"A05","W0148",0.0201,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0391,"W0148.4hr",0.0408,-0.0017,-0.0845771144278607,"W64614","Native","Leb2"
"A06","W0148",0.0201,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0392,"W0148.4hr",0.0408,-0.0016,-0.0796019900497515,"W64614","Native","Leb2"
"A07","W0149",0.0215,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0408,"W0149.4hr",0.0401,0.000700000000000006,0.032558139534884,"CRG20","Native","CRG"
"A08","W0149",0.0215,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0402,"W0149.4hr",0.0401,0.000100000000000003,0.00465116279069781,"CRG20","Native","CRG"
"A09","W0149",0.0215,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0401,"W0149.4hr",0.0401,0,0,"CRG20","Native","CRG"
"A10","W0607",0.0307,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0409,"W0607.4hr",0.0412,-0.000300000000000002,-0.00977198697068409,"MEL30","Invasive","MEL"
"A11","W0607",0.0307,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0397,"W0607.4hr",0.0412,-0.0015,-0.0488599348534202,"MEL30","Invasive","MEL"
"A12","W0607",0.0307,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0397,"W0607.4hr",0.0412,-0.0015,-0.0488599348534202,"MEL30","Invasive","MEL"
"B01","W0608",0.0213,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0462,"W0608.4hr",0.0415,0.0047,0.220657276995305,"PI368959","Invasive","Chile"
"B02","W0608",0.0213,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0404,"W0608.4hr",0.0415,-0.0011,-0.0516431924882631,"PI368959","Invasive","Chile"
"B03","W0608",0.0213,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.04,"W0608.4hr",0.0415,-0.0015,-0.0704225352112677,"PI368959","Invasive","Chile"
"B04","W0152",0.0179,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1297,"W0152.4hr",0.0405,0.0892,4.98324022346369,"DEB27","Native","DEB"
"B05","W0152",0.0179,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1324,"W0152.4hr",0.0405,0.0919,5.1340782122905,"DEB27","Native","DEB"
"B06","W0152",0.0179,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1325,"W0152.4hr",0.0405,0.092,5.13966480446927,"DEB27","Native","DEB"
"B07","W0153",0.01,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.136,"W0153.4hr",0.0403,0.0957,9.57,"DCR19","Invasive","DCR"
"B08","W0153",0.01,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1291,"W0153.4hr",0.0403,0.0888,8.88,"DCR19","Invasive","DCR"
"B09","W0153",0.01,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1286,"W0153.4hr",0.0403,0.0883,8.83,"DCR19","Invasive","DCR"
"B10","W0609",0.0336,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1598,"W0609.4hr",0.0407,0.1191,3.54464285714286,"CDCc2-04","Native","CDC"
"B11","W0609",0.0336,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1454,"W0609.4hr",0.0407,0.1047,3.11607142857143,"CDCc2-04","Native","CDC"
"B12","W0609",0.0336,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1484,"W0609.4hr",0.0407,0.1077,3.20535714285714,"CDCc2-04","Native","CDC"
"C01","W0154",0.0043,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.2277,"W0154.4hr",0.0409,0.1868,43.4418604651163,"LIS18","Native","LIS"
"C02","W0154",0.0043,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.2894,"W0154.4hr",0.0409,0.2485,57.7906976744186,"LIS18","Native","LIS"
"C03","W0154",0.0043,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.19,"W0154.4hr",0.0409,0.1491,34.6744186046512,"LIS18","Native","LIS"
"C04","W0610",0.0105,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.146,"W0610.4hr",0.0421,0.1039,9.89523809523809,"BHI33-22","Invasive","BHI"
"C05","W0610",0.0105,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1357,"W0610.4hr",0.0421,0.0936,8.91428571428571,"BHI33-22","Invasive","BHI"
"C06","W0610",0.0105,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1401,"W0610.4hr",0.0421,0.098,9.33333333333333,"BHI33-22","Invasive","BHI"
"C07","W0155",0.0298,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1954,"W0155.4hr",0.0403,0.1551,5.20469798657718,"MLR20","Invasive","MLR"
"C08","W0155",0.0298,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1939,"W0155.4hr",0.0403,0.1536,5.15436241610738,"MLR20","Invasive","MLR"
"C09","W0155",0.0298,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1834,"W0155.4hr",0.0403,0.1431,4.80201342281879,"MLR20","Invasive","MLR"
"C10","W0156",0.0248,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1315,"W0156.4hr",0.0398,0.0917,3.69758064516129,"BHI33-19","Invasive","BHI"
"C11","W0156",0.0248,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1268,"W0156.4hr",0.0398,0.087,3.50806451612903,"BHI33-19","Invasive","BHI"
"C12","W0156",0.0248,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1287,"W0156.4hr",0.0398,0.0889,3.58467741935484,"BHI33-19","Invasive","BHI"
"D01","W0611",0.012,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1598,"W0611.4hr",0.0405,0.1193,9.94166666666667,"SAN27-01","Native","SAN"
"D02","W0611",0.012,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1482,"W0611.4hr",0.0405,0.1077,8.975,"SAN27-01","Native","SAN"
"D03","W0611",0.012,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1585,"W0611.4hr",0.0405,0.118,9.83333333333333,"SAN27-01","Native","SAN"
"D04","W0157",0.0314,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.296,"W0157.4hr",0.0408,0.2552,8.12738853503185,"MUSs1-15","Native","MUS"
"D05","W0157",0.0314,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.2836,"W0157.4hr",0.0408,0.2428,7.73248407643312,"MUSs1-15","Native","MUS"
"D06","W0157",0.0314,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.3457,"W0157.4hr",0.0408,0.3049,9.71019108280255,"MUSs1-15","Native","MUS"
"D07","W0613",0.0305,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0393,"W0613.4hr",0.0404,-0.0011,-0.0360655737704917,"HIG12-01","Native","HIG"
"D08","W0613",0.0305,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0397,"W0613.4hr",0.0404,-0.000699999999999999,-0.0229508196721311,"HIG12-01","Native","HIG"
"D09","W0613",0.0305,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0399,"W0613.4hr",0.0404,-5e-04,-0.0163934426229508,"HIG12-01","Native","HIG"
"D10","W0158",0.0231,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1814,"W0158.4hr",0.0452,0.1362,5.8961038961039,"SAN28-01","Native","SAN"
"D11","W0158",0.0231,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1213,"W0158.4hr",0.0452,0.0761,3.29437229437229,"SAN28-01","Native","SAN"
"D12","W0158",0.0231,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1391,"W0158.4hr",0.0452,0.0939,4.06493506493507,"SAN28-01","Native","SAN"
"E01","W0160",0.0073,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1004,"W0160.4hr",0.0475,0.0529,7.24657534246575,"PI404356","Invasive","Brazil"
"E02","W0160",0.0073,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.101,"W0160.4hr",0.0475,0.0535,7.32876712328767,"PI404356","Invasive","Brazil"
"E03","W0160",0.0073,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0999,"W0160.4hr",0.0475,0.0524,7.17808219178082,"PI404356","Invasive","Brazil"
"E04","W0747",0.0084,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.092,"W0747.4hr",0.0408,0.0512,6.09523809523809,"CRG18","Native","CRG"
"E05","W0747",0.0084,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0912,"W0747.4hr",0.0408,0.0504,6,"CRG18","Native","CRG"
"E06","W0747",0.0084,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0996,"W0747.4hr",0.0408,0.0588,7,"CRG18","Native","CRG"
"E07","W0161",0.0422,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1912,"W0161.4hr",0.0456,0.1456,3.45023696682464,"LDSc3-10","Native","LDS"
"E08","W0161",0.0422,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.2022,"W0161.4hr",0.0456,0.1566,3.71090047393365,"LDSc3-10","Native","LDS"
"E09","W0161",0.0422,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1748,"W0161.4hr",0.0456,0.1292,3.06161137440758,"LDSc3-10","Native","LDS"
"E10","W0162",0.0155,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1004,"W0162.4hr",0.04,0.0604,3.89677419354839,"DEB28-04","Native","DEB"
"E11","W0162",0.0155,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0959,"W0162.4hr",0.04,0.0559,3.60645161290323,"DEB28-04","Native","DEB"
"E12","W0162",0.0155,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0918,"W0162.4hr",0.04,0.0518,3.34193548387097,"DEB28-04","Native","DEB"
"F01","W0748",0.0058,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1055,"W0748.4hr",0.0409,0.0646,11.1379310344828,"LIS17","Native","LIS"
"F02","W0748",0.0058,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1254,"W0748.4hr",0.0409,0.0845,14.5689655172414,"LIS17","Native","LIS"
"F03","W0748",0.0058,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.1196,"W0748.4hr",0.0409,0.0787,13.5689655172414,"LIS17","Native","LIS"
"F04","W0163",0.0239,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0413,"W0163.4hr",0.0409,0.000400000000000005,0.0167364016736404,"LIS22","Native","LIS"
"F05","W0163",0.0239,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0408,"W0163.4hr",0.0409,-9.99999999999959e-05,-0.00418410041840987,"LIS22","Native","LIS"
"F06","W0163",0.0239,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0404,"W0163.4hr",0.0409,-5e-04,-0.0209205020920502,"LIS22","Native","LIS"
"F07","W0749",0.0214,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0407,"W0749.4hr",0.041,-0.000300000000000002,-0.0140186915887851,"HIG10-01","Native","HIG"
"F08","W0749",0.0214,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0407,"W0749.4hr",0.041,-0.000300000000000002,-0.0140186915887851,"HIG10-01","Native","HIG"
"F09","W0749",0.0214,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.04,"W0749.4hr",0.041,-0.001,-0.0467289719626169,"HIG10-01","Native","HIG"
"F10","W0165",0.0515,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0417,"W0165.4hr",0.0407,0.001,0.0194174757281554,"CDCc2-05","Native","CDC"
"F11","W0165",0.0515,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0482,"W0165.4hr",0.0407,0.0075,0.145631067961165,"CDCc2-05","Native","CDC"
"F12","W0165",0.0515,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.04,"W0165.4hr",0.0407,-0.000699999999999999,-0.0135922330097087,"CDCc2-05","Native","CDC"
"G01","W0750",0.0424,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0396,"W0750.4hr",0.0408,-0.0012,-0.0283018867924528,"CDCc2-01","Native","CDC"
"G02","W0750",0.0424,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0397,"W0750.4hr",0.0408,-0.0011,-0.0259433962264152,"CDCc2-01","Native","CDC"
"G03","W0750",0.0424,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0396,"W0750.4hr",0.0408,-0.0012,-0.0283018867924528,"CDCc2-01","Native","CDC"
"G04","W0166",0.0234,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.04,"W0166.4hr",0.0407,-0.000699999999999999,-0.0299145299145299,"HIG12-02","Native","HIG"
"G05","W0166",0.0234,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0411,"W0166.4hr",0.0407,0.000399999999999998,0.017094017094017,"HIG12-02","Native","HIG"
"G06","W0166",0.0234,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.04,"W0166.4hr",0.0407,-0.000699999999999999,-0.0299145299145299,"HIG12-02","Native","HIG"
"G07","W0751",0.0267,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0406,"W0751.4hr",0.0468,-0.0062,-0.232209737827716,"SAN20-02","Native","SAN"
"G08","W0751",0.0267,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0417,"W0751.4hr",0.0468,-0.0051,-0.191011235955056,"SAN20-02","Native","SAN"
"G09","W0751",0.0267,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0414,"W0751.4hr",0.0468,-0.0054,-0.202247191011236,"SAN20-02","Native","SAN"
"G10","W0167",0.0366,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.04,"W0167.4hr",0.0416,-0.0016,-0.0437158469945354,"ARC28","Invasive","ARC"
"G11","W0167",0.0366,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0403,"W0167.4hr",0.0416,-0.0013,-0.03551912568306,"ARC28","Invasive","ARC"
"G12","W0167",0.0366,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0399,"W0167.4hr",0.0416,-0.0017,-0.046448087431694,"ARC28","Invasive","ARC"
"H01","W0752",0.0232,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0398,"W0752.4hr",0.0504,-0.0106,-0.456896551724138,"CAM19","Native","CAM"
"H02","W0752",0.0232,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0403,"W0752.4hr",0.0504,-0.0101,-0.435344827586207,"CAM19","Native","CAM"
"H03","W0752",0.0232,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0407,"W0752.4hr",0.0504,-0.0097,-0.418103448275862,"CAM19","Native","CAM"
"H04","W0168",0.0168,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0407,"W0168.4hr",0.0435,-0.0028,-0.166666666666666,"NARc3-03","Native","NAR"
"H05","W0168",0.0168,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0409,"W0168.4hr",0.0435,-0.0026,-0.154761904761905,"NARc3-03","Native","NAR"
"H06","W0168",0.0168,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0418,"W0168.4hr",0.0435,-0.0017,-0.101190476190476,"NARc3-03","Native","NAR"
"H07","W0753",0.0443,1,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.041,"W0753.4hr",0.0424,-0.0014,-0.0316027088036117,"DEB26","Native","DEB"
"H08","W0753",0.0443,2,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0416,"W0753.4hr",0.0424,-0.000800000000000002,-0.018058690744921,"DEB26","Native","DEB"
"H09","W0753",0.0443,3,4,"4hr","Plate3.csv","Plate3","1POD_4hr_Plate3",0.0439,"W0753.4hr",0.0424,0.0015,0.0338600451467269,"DEB26","Native","DEB"
